id,chart_template_id/id,code,user_type_id/id,name,reconcile
imb_acct_11071201,l10n_cl_dib_inmobiliaria,"11071201",account.data_account_type_current_assets,"Tasaciones",False
imb_acct_11071202,l10n_cl_dib_inmobiliaria,"11071202",account.data_account_type_current_assets,"Otros Varios",False
imb_acct_11071203,l10n_cl_dib_inmobiliaria,"11071203",account.data_account_type_current_assets,"Asesorías",False
imb_acct_11071204,l10n_cl_dib_inmobiliaria,"11071204",account.data_account_type_current_assets,"Obras Previas",False
imb_acct_11071299,l10n_cl_dib_inmobiliaria,"11071299",account.data_account_type_current_assets,"Canje Cliente Proveedor",False
imb_acct_11080101,l10n_cl_dib_inmobiliaria,"11080101",account.data_account_type_current_assets,"Credito Gastos de Capacitac",False
imb_acct_11080102,l10n_cl_dib_inmobiliaria,"11080102",account.data_account_type_current_assets,"Credito Activo Fijo Nuevo (",False
imb_acct_11080103,l10n_cl_dib_inmobiliaria,"11080103",account.data_account_type_current_assets,"Credito por Donaciones",False
imb_acct_11080104,l10n_cl_dib_inmobiliaria,"11080104",account.data_account_type_current_assets,"Pagos Provisionales Mensual",False
imb_acct_11080105,l10n_cl_dib_inmobiliaria,"11080105",account.data_account_type_current_assets,"Credito por Contribuciones",False
imb_acct_11080106,l10n_cl_dib_inmobiliaria,"11080106",account.data_account_type_current_assets,"Pago Provisional por Utilid",False
imb_acct_iva_credito,l10n_cl_dib_inmobiliaria,"11080201",account.data_account_type_current_assets,"Iva Credito Fiscal",False
imb_acct_11080202,l10n_cl_dib_inmobiliaria,"11080202",account.data_account_type_current_assets,"Remanente PPM",False
imb_acct_11080203,l10n_cl_dib_inmobiliaria,"11080203",account.data_account_type_current_assets,"Credito por Impto. Especifi",False
imb_acct_11080204,l10n_cl_dib_inmobiliaria,"11080204",account.data_account_type_current_assets,"Iva Credito Activo Fijo",False
imb_acct_11090101,l10n_cl_dib_inmobiliaria,"11090101",account.data_account_type_current_assets,"Gastos Pagados por Anticipa",False
imb_acct_11100101,l10n_cl_dib_inmobiliaria,"11100101",account.data_account_type_current_assets,"Otros Activos Circulantes",False
imb_acct_11120101,l10n_cl_dib_inmobiliaria,"11120101",account.data_account_type_current_assets,"Activos para Leasing",False
imb_acct_11120102,l10n_cl_dib_inmobiliaria,"11120102",account.data_account_type_current_assets,"Activo Fijo en Leasing",False
imb_acct_12010101,l10n_cl_dib_inmobiliaria,"12010101",account.data_account_type_current_assets,"Terreno",False
imb_acct_12010102,l10n_cl_dib_inmobiliaria,"12010102",account.data_account_type_current_assets,"Plusvalia Nueva Reñaca",False
imb_acct_12020101,l10n_cl_dib_inmobiliaria,"12020101",account.data_account_type_current_assets,"Com Ven Eq. Complementarios",False
imb_acct_12020102,l10n_cl_dib_inmobiliaria,"12020102",account.data_account_type_current_assets,"Muebles y Utiles",False
imb_acct_12020201,l10n_cl_dib_inmobiliaria,"12020201",account.data_account_type_current_assets,"Bienes Inmuebles",False
imb_acct_12020201,l10n_cl_dib_inmobiliaria,"12020201",account.data_account_type_current_assets,"Bienes Inmuebles",False
imb_acct_12020202,l10n_cl_dib_inmobiliaria,"12020202",account.data_account_type_current_assets,"Equipos de Computacion e Im",False
imb_acct_12020301,l10n_cl_dib_inmobiliaria,"12020301",account.data_account_type_current_assets,"Anticipo Activo Fijo",False
imb_acct_12030101,l10n_cl_dib_inmobiliaria,"12030101",account.data_account_type_current_assets,"Ajuste Valor por Retasacion",False
imb_acct_12040101,l10n_cl_dib_inmobiliaria,"12040101",account.data_account_type_current_assets,"Dep. Vehiculos",False
imb_acct_12040201,l10n_cl_dib_inmobiliaria,"12040201",account.data_account_type_current_assets,"Dep. Muebles y Utiles",False
imb_acct_12040202,l10n_cl_dib_inmobiliaria,"12040202",account.data_account_type_current_assets,"Dep. Equipos Complementario",False
imb_acct_12040301,l10n_cl_dib_inmobiliaria,"12040301",account.data_account_type_current_assets,"Amortizacion Software Licen",False
imb_acct_12040302,l10n_cl_dib_inmobiliaria,"12040302",account.data_account_type_current_assets,"Dep. Equipos de Computacion",False
imb_acct_12050101,l10n_cl_dib_inmobiliaria,"12050101",account.data_account_type_current_assets,"Activos en Leasing",False
imb_acct_13010101,l10n_cl_dib_inmobiliaria,"13010101",account.data_account_type_current_assets,"Inversiones en Empresas Rel",False
imb_acct_13010102,l10n_cl_dib_inmobiliaria,"13010102",account.data_account_type_current_assets,"Inversiones en Empresas Rel",False
imb_acct_13010103,l10n_cl_dib_inmobiliaria,"13010103",account.data_account_type_current_assets,"Inversiones en Empresas Rel",False
imb_acct_13010104,l10n_cl_dib_inmobiliaria,"13010104",account.data_account_type_current_assets,"Inversiones en Empresas Rel",False
imb_acct_13010105,l10n_cl_dib_inmobiliaria,"13010105",account.data_account_type_current_assets,"Inversiones en Empresas Rel",False
imb_acct_13010106,l10n_cl_dib_inmobiliaria,"13010106",account.data_account_type_current_assets,"Inversiones en Empresas Rel",False
imb_acct_13020101,l10n_cl_dib_inmobiliaria,"13020101",account.data_account_type_current_assets,"Deudores Largo Plazo",False
imb_acct_13030101,l10n_cl_dib_inmobiliaria,"13030101",account.data_account_type_current_assets,"Cuentas por Cobrar Empresas",False
imb_acct_13030102,l10n_cl_dib_inmobiliaria,"13030102",account.data_account_type_current_assets,"Cuentas por Cobrar Empresas",False
imb_acct_13030103,l10n_cl_dib_inmobiliaria,"13030103",account.data_account_type_current_assets,"Cuentas por Cobrar Empresas",False
imb_acct_13030104,l10n_cl_dib_inmobiliaria,"13030104",account.data_account_type_current_assets,"Cuentas por Cobrar Empresas",False
imb_acct_13030105,l10n_cl_dib_inmobiliaria,"13030105",account.data_account_type_current_assets,"Cuentas por Cobrar Empresas",False
imb_acct_13030106,l10n_cl_dib_inmobiliaria,"13030106",account.data_account_type_current_assets,"Cuentas por Cobrar Empresas",False
imb_acct_13040101,l10n_cl_dib_inmobiliaria,"13040101",account.data_account_type_current_assets,"Impuestos Diferidos a Largo",False
imb_acct_13050101,l10n_cl_dib_inmobiliaria,"13050101",account.data_account_type_current_assets,"Licencias Software",False
imb_acct_13060101,l10n_cl_dib_inmobiliaria,"13060101",account.data_account_type_current_assets,"Amortizacion Acumulada",False
imb_acct_13070101,l10n_cl_dib_inmobiliaria,"13070101",account.data_account_type_current_assets,"Intereses Diferidos",False
imb_acct_14010101,l10n_cl_dib_inmobiliaria,"14010101",account.data_account_type_current_assets,"Boletas de Garantia",False
imb_acct_14010201,l10n_cl_dib_inmobiliaria,"14010201",account.data_account_type_current_assets,"Cheques en Garantia",False
imb_acct_14020101,l10n_cl_dib_inmobiliaria,"14020101",account.data_account_type_current_assets,"Otras Garantias",False
imb_acct_21010101,l10n_cl_dib_inmobiliaria,"21010101",account.data_account_type_current_liabilities,"Credito Cp Banco Scotiabank",False
imb_acct_21010102,l10n_cl_dib_inmobiliaria,"21010102",account.data_account_type_current_liabilities,"Credito Cp Banco BCI",False
imb_acct_21010103,l10n_cl_dib_inmobiliaria,"21010103",account.data_account_type_current_liabilities,"Credito Cp Banco Estado",False
imb_acct_21010104,l10n_cl_dib_inmobiliaria,"21010104",account.data_account_type_current_liabilities,"Credito Cp Banco de Chile",False
imb_acct_21010105,l10n_cl_dib_inmobiliaria,"21010105",account.data_account_type_current_liabilities,"Credito Cp Banco Itau",False
imb_acct_21010201,l10n_cl_dib_inmobiliaria,"21010201",account.data_account_type_current_liabilities,"Linea Credito Banco Scotiab",False
imb_acct_21010202,l10n_cl_dib_inmobiliaria,"21010202",account.data_account_type_current_liabilities,"Linea Credito Banco BCI",False
imb_acct_21010205,l10n_cl_dib_inmobiliaria,"21010205",account.data_account_type_current_liabilities,"Linea Credito Banco Itau",False
imb_acct_21010301,l10n_cl_dib_inmobiliaria,"21010301",account.data_account_type_current_liabilities,"Tarjeta de Credito EDM",False
imb_acct_21020101,l10n_cl_dib_inmobiliaria,"21020101",account.data_account_type_current_liabilities,"Dividendos por Pagar",False
imb_acct_21030103,l10n_cl_dib_inmobiliaria,"21030103",account.data_account_type_current_liabilities,"Anticipo de Clientes Reserv",False
imb_acct_21030104,l10n_cl_dib_inmobiliaria,"21030104",account.data_account_type_current_liabilities,"Anticipo Clientes Promesa",False
imb_acct_21030105,l10n_cl_dib_inmobiliaria,"21030105",account.data_account_type_current_liabilities,"Anticipo Clientes Credito",False
imb_acct_21030106,l10n_cl_dib_inmobiliaria,"21030106",account.data_account_type_current_liabilities,"Anticipo Clientes",False
imb_acct_payable,l10n_cl_dib_inmobiliaria,"21030201",account.data_account_type_current_liabilities,"Proveedores Nacionales",False
imb_acct_21030202,l10n_cl_dib_inmobiliaria,"21030202",account.data_account_type_current_liabilities,"Honorarios Por Pagar",False
imb_acct_21040101,l10n_cl_dib_inmobiliaria,"21040101",account.data_account_type_current_liabilities,"Cheques por pagar",False
imb_acct_21040102,l10n_cl_dib_inmobiliaria,"21040102",account.data_account_type_current_liabilities,"Cheques Caducados",False
imb_acct_21050101,l10n_cl_dib_inmobiliaria,"21050101",account.data_account_type_current_liabilities,"Acreedores Varios",False
imb_acct_21060101,l10n_cl_dib_inmobiliaria,"21060101",account.data_account_type_current_liabilities,"Ccm Empresa Bellavista",False
imb_acct_21060102,l10n_cl_dib_inmobiliaria,"21060102",account.data_account_type_current_liabilities,"Ccm Empresa I Argenta",False
imb_acct_21060103,l10n_cl_dib_inmobiliaria,"21060103",account.data_account_type_current_liabilities,"Ccm Empresa I Boul Stgo",False
imb_acct_21060104,l10n_cl_dib_inmobiliaria,"21060104",account.data_account_type_current_liabilities,"Ccm Empresa I Boul Viña",False
imb_acct_21060105,l10n_cl_dib_inmobiliaria,"21060105",account.data_account_type_current_liabilities,"Ccm Empresa I Nueva Reñaca",False
imb_acct_21060106,l10n_cl_dib_inmobiliaria,"21060106",account.data_account_type_non_current_liabilities,"Cta. Cte. Principado de Ast",False
imb_acct_21060107,l10n_cl_dib_inmobiliaria,"21060107",account.data_account_type_current_liabilities,"Ccm Empresa Farofer SpA",False
imb_acct_21060108,l10n_cl_dib_inmobiliaria,"21060108",account.data_account_type_current_liabilities,"Ccm Empresa San Marcos SpA",False
imb_acct_21060109,l10n_cl_dib_inmobiliaria,"21060109",account.data_account_type_current_liabilities,"Ccm Empresa I Nueva Concepc",False
imb_acct_21070101,l10n_cl_dib_inmobiliaria,"21070101",account.data_account_type_current_liabilities,"Vacaciones Proporcionales",False
imb_acct_21070102,l10n_cl_dib_inmobiliaria,"21070102",account.data_account_type_current_liabilities,"Indemnizacion por Años de S",False
imb_acct_21070103,l10n_cl_dib_inmobiliaria,"21070103",account.data_account_type_current_liabilities,"Provision Vacaciones",False
imb_acct_21070104,l10n_cl_dib_inmobiliaria,"21070104",account.data_account_type_current_liabilities,"Provision Lomas de Montemar",False
imb_acct_iva_debito,l10n_cl_dib_inmobiliaria,"21080101",account.data_account_type_current_liabilities,"Iva Debito Fiscal",False
imb_acct_21080102,l10n_cl_dib_inmobiliaria,"21080102",account.data_account_type_current_liabilities,"Impuesto Unico a Los Trabaj",False
imb_acct_21080103,l10n_cl_dib_inmobiliaria,"21080103",account.data_account_type_current_liabilities,"Impuesto de Segunda Categor",False
imb_acct_21080104,l10n_cl_dib_inmobiliaria,"21080104",account.data_account_type_current_liabilities,"PPM por Pagar",False
imb_acct_21080105,l10n_cl_dib_inmobiliaria,"21080105",account.data_account_type_current_liabilities,"Impuesto Retención 3% Rta 4",False
imb_acct_21080201,l10n_cl_dib_inmobiliaria,"21080201",account.data_account_type_current_liabilities,"Remuneraciones por Pagar",False
imb_acct_21080202,l10n_cl_dib_inmobiliaria,"21080202",account.data_account_type_current_liabilities,"Finiquitos por Pagar",False
imb_acct_21080203,l10n_cl_dib_inmobiliaria,"21080203",account.data_account_type_current_liabilities,"Fondo Paseo",False
imb_acct_21080301,l10n_cl_dib_inmobiliaria,"21080301",account.data_account_type_current_liabilities,"Instituciones Previsionales",False
imb_acct_21080302,l10n_cl_dib_inmobiliaria,"21080302",account.data_account_type_current_liabilities,"Pagos a Terceros",False
imb_acct_21080303,l10n_cl_dib_inmobiliaria,"21080303",account.data_account_type_current_liabilities,"Otras Retenciones Prevision",False
imb_acct_21080401,l10n_cl_dib_inmobiliaria,"21080401",account.data_account_type_current_liabilities,"Retencion Otros Profesional",False
imb_acct_21080402,l10n_cl_dib_inmobiliaria,"21080402",account.data_account_type_current_liabilities,"Retencion Otros Profesional",False
imb_acct_21080501,l10n_cl_dib_inmobiliaria,"21080501",account.data_account_type_current_liabilities,"Retenciones Judiciales",False
imb_acct_21080502,l10n_cl_dib_inmobiliaria,"21080502",account.data_account_type_current_liabilities,"Prestamos Varios",False
imb_acct_21080503,l10n_cl_dib_inmobiliaria,"21080503",account.data_account_type_current_liabilities,"Otras Retenciones",False
imb_acct_21090101,l10n_cl_dib_inmobiliaria,"21090101",account.data_account_type_current_liabilities,"Impuesto a La Renta",False
imb_acct_21090102,l10n_cl_dib_inmobiliaria,"21090102",account.data_account_type_current_liabilities,"Provision Impuesto Unico",False
imb_acct_21090103,l10n_cl_dib_inmobiliaria,"21090103",account.data_account_type_current_liabilities,"Provision Impuesto Renta",False
imb_acct_21100101,l10n_cl_dib_inmobiliaria,"21100101",account.data_account_type_current_liabilities,"Impuestos Diferidos",False
imb_acct_21110101,l10n_cl_dib_inmobiliaria,"21110101",account.data_account_type_current_liabilities,"Facturas por Recibir",False
imb_acct_21120101,l10n_cl_dib_inmobiliaria,"21120101",account.data_account_type_current_liabilities,"Otros Pasivos Circulantes",False
imb_acct_21120102,l10n_cl_dib_inmobiliaria,"21120102",account.data_account_type_current_liabilities,"Facturas Cursadas Factoring",False
imb_acct_21120103,l10n_cl_dib_inmobiliaria,"21120103",account.data_account_type_current_liabilities,"Intereses por Pagar en Fact",False
imb_acct_22010101,l10n_cl_dib_inmobiliaria,"22010101",account.data_account_type_non_current_liabilities,"Credito Lp Banco Scotiabank",False
imb_acct_22010102,l10n_cl_dib_inmobiliaria,"22010102",account.data_account_type_non_current_liabilities,"Credito Lp Banco BCI",False
imb_acct_22010103,l10n_cl_dib_inmobiliaria,"22010103",account.data_account_type_non_current_liabilities,"Credito Lp Banco Estado",False
imb_acct_22010104,l10n_cl_dib_inmobiliaria,"22010104",account.data_account_type_non_current_liabilities,"Credito Lp Banco de Chile",False
imb_acct_22010105,l10n_cl_dib_inmobiliaria,"22010105",account.data_account_type_non_current_liabilities,"Credito Lp Banco Itau",False
imb_acct_22020101,l10n_cl_dib_inmobiliaria,"22020101",account.data_account_type_non_current_liabilities,"Documentos por Pagar Largo",False
imb_acct_22030101,l10n_cl_dib_inmobiliaria,"22030101",account.data_account_type_non_current_liabilities,"Obligaciones por Leasing",False
imb_acct_22030102,l10n_cl_dib_inmobiliaria,"22030102",account.data_account_type_non_current_liabilities,"Otros acreedores",False
imb_acct_22040101,l10n_cl_dib_inmobiliaria,"22040101",account.data_account_type_non_current_liabilities,"Cuentas por Pagar en E Rel",False
imb_acct_22040102,l10n_cl_dib_inmobiliaria,"22040102",account.data_account_type_non_current_liabilities,"Interes por Pagar",False
imb_acct_22050101,l10n_cl_dib_inmobiliaria,"22050101",account.data_account_type_non_current_liabilities,"Provisiones Largo Plazo",False
imb_acct_22060101,l10n_cl_dib_inmobiliaria,"22060101",account.data_account_type_non_current_liabilities,"Impuestos Diferidos a Largo",False
imb_acct_22070101,l10n_cl_dib_inmobiliaria,"22070101",account.data_account_type_non_current_liabilities,"Otros Pasivos a Largo Plazo",False
imb_acct_23010100,l10n_cl_dib_inmobiliaria,"23010100",account.data_account_type_non_current_liabilities,"Boletas de Garantia",False
imb_acct_23010101,l10n_cl_dib_inmobiliaria,"23010101",account.data_account_type_non_current_liabilities,"Garantias por Pagar",False
imb_acct_23010201,l10n_cl_dib_inmobiliaria,"23010201",account.data_account_type_non_current_liabilities,"Responsabilidad Cheques en",False
imb_acct_23020101,l10n_cl_dib_inmobiliaria,"23020101",account.data_account_type_non_current_liabilities,"Responsabilidad Otras Garan",False
imb_acct_24010101,l10n_cl_dib_inmobiliaria,"24010101",account.data_account_type_non_current_liabilities,"Capital Pagado",False
imb_acct_24020101,l10n_cl_dib_inmobiliaria,"24020101",account.data_account_type_non_current_liabilities,"Revalorizacion Capital Prop",False
imb_acct_24030101,l10n_cl_dib_inmobiliaria,"24030101",account.data_account_type_non_current_liabilities,"Sobreprecio en Venta Accion",False
imb_acct_24040101,l10n_cl_dib_inmobiliaria,"24040101",account.data_account_type_non_current_liabilities,"Otras Reservas",False
imb_acct_25050101,l10n_cl_dib_inmobiliaria,"25050101",account.data_account_type_non_current_liabilities,"Reserva Futuros Dividendos",False
imb_acct_25050201,l10n_cl_dib_inmobiliaria,"25050201",account.data_account_type_non_current_liabilities,"Resultado Acumulado Utilida",False
imb_acct_25050301,l10n_cl_dib_inmobiliaria,"25050301",account.data_account_type_non_current_liabilities,"Perdidas Acumuladas (Menos)",False
imb_acct_25050401,l10n_cl_dib_inmobiliaria,"25050401",account.data_account_type_non_current_liabilities,"Utilidad (Perdida) Del Ejer",False
imb_acct_25050402,l10n_cl_dib_inmobiliaria,"25050402",account.data_account_type_non_current_liabilities,"Fluctuacion de Valores",False
imb_acct_25050501,l10n_cl_dib_inmobiliaria,"25050501",account.data_account_type_non_current_liabilities,"Dividendos Provisorios (Men",False
imb_acct_31000001,l10n_cl_dib_inmobiliaria,"31000001",account.data_account_type_expenses,"Pérdida empresas relacionad",False
imb_acct_expense_categ,l10n_cl_dib_inmobiliaria,"31010101",account.data_account_type_direct_costs,"COSTO DE VENTAS",False
imb_acct_31010301,l10n_cl_dib_inmobiliaria,"31010301",account.data_account_type_expenses,"CORRETAJE",False
imb_acct_31010302,l10n_cl_dib_inmobiliaria,"31010302",account.data_account_type_expenses,"Gastos comunes",False
imb_acct_31010303,l10n_cl_dib_inmobiliaria,"31010303",account.data_account_type_expenses,"Entrega unidades",False
imb_acct_31010304,l10n_cl_dib_inmobiliaria,"31010304",account.data_account_type_expenses,"Mantención unidades",False
imb_acct_31010305,l10n_cl_dib_inmobiliaria,"31010305",account.data_account_type_expenses,"Postventa inmobiliaria",False
imb_acct_31010306,l10n_cl_dib_inmobiliaria,"31010306",account.data_account_type_expenses,"Otros costos del proyecto",False
imb_acct_31020101,l10n_cl_dib_inmobiliaria,"31020101",account.data_account_type_expenses,"GASTOS DE RR.HH",False
imb_acct_31020102,l10n_cl_dib_inmobiliaria,"31020102",account.data_account_type_expenses,"FERIADO VACACIONES",False
imb_acct_31020103,l10n_cl_dib_inmobiliaria,"31020103",account.data_account_type_expenses,"GRATIFICACIONES",False
imb_acct_31020104,l10n_cl_dib_inmobiliaria,"31020104",account.data_account_type_expenses,"APORTE PATRONAL(MUTCESANT",False
imb_acct_31020105,l10n_cl_dib_inmobiliaria,"31020105",account.data_account_type_expenses,"INDEMNIZACION AÑOS DE SERVI",False
imb_acct_31020106,l10n_cl_dib_inmobiliaria,"31020106",account.data_account_type_expenses,"MOVILIZACION COLACION",False
imb_acct_31020107,l10n_cl_dib_inmobiliaria,"31020107",account.data_account_type_expenses,"OTRAS ASIGNACIONES",False
imb_acct_31020108,l10n_cl_dib_inmobiliaria,"31020108",account.data_account_type_expenses,"AGUINALDOS",False
imb_acct_31020109,l10n_cl_dib_inmobiliaria,"31020109",account.data_account_type_expenses,"REMUNERACIONES",False
imb_acct_31020110,l10n_cl_dib_inmobiliaria,"31020110",account.data_account_type_expenses,"COMISIÓN DE VENTA",False
imb_acct_31020201,l10n_cl_dib_inmobiliaria,"31020201",account.data_account_type_expenses,"ARRIENDOS",False
imb_acct_31020202,l10n_cl_dib_inmobiliaria,"31020202",account.data_account_type_expenses,"GASTOS BASICOS(AGUA,INTERNE",False
imb_acct_31020203,l10n_cl_dib_inmobiliaria,"31020203",account.data_account_type_expenses,"CONTRIBUCIONES Y PATENTES",False
imb_acct_31020204,l10n_cl_dib_inmobiliaria,"31020204",account.data_account_type_expenses,"INSUMOS COMPUTACIONALES",False
imb_acct_31020205,l10n_cl_dib_inmobiliaria,"31020205",account.data_account_type_expenses,"UTILES DE ASEO Y MANTENCION",False
imb_acct_31020206,l10n_cl_dib_inmobiliaria,"31020206",account.data_account_type_expenses,"UTILES DE OFICINAFRANQUEO",False
imb_acct_retencion,l10n_cl_dib_inmobiliaria,"31020207",account.data_account_type_expenses,"HONORARIOS",False
imb_acct_31020208,l10n_cl_dib_inmobiliaria,"31020208",account.data_account_type_expenses,"CAPACITACION Y ADIESTRAMIEN",False
imb_acct_31020209,l10n_cl_dib_inmobiliaria,"31020209",account.data_account_type_expenses,"MOVILIZACION Y COLACION",False
imb_acct_varios,l10n_cl_dib_inmobiliaria,"31020210",account.data_account_type_expenses,"GASTOS VARIOS",False
imb_acct_31020211,l10n_cl_dib_inmobiliaria,"31020211",account.data_account_type_expenses,"MEJORASDESARROLLO SOFTWARE",False
imb_acct_31020212,l10n_cl_dib_inmobiliaria,"31020212",account.data_account_type_expenses,"GASTOS DE VIAJES Y ESTADIA",False
imb_acct_31020213,l10n_cl_dib_inmobiliaria,"31020213",account.data_account_type_expenses,"GASTOS DE REPRESENTACION",False
imb_acct_31020214,l10n_cl_dib_inmobiliaria,"31020214",account.data_account_type_expenses,"SERVICIO DE TELEFONIA",False
imb_acct_31020215,l10n_cl_dib_inmobiliaria,"31020215",account.data_account_type_expenses,"GASTOS POR VALIJA",False
imb_acct_31020216,l10n_cl_dib_inmobiliaria,"31020216",account.data_account_type_expenses,"GASTOS POR ASESORIAS EN ADM",False
imb_acct_31020305,l10n_cl_dib_inmobiliaria,"31020305",account.data_account_type_expenses,"GASTOS DEL PROYECTO",False
imb_acct_31020306,l10n_cl_dib_inmobiliaria,"31020306",account.data_account_type_expenses,"DONACIONES",False
imb_acct_31020307,l10n_cl_dib_inmobiliaria,"31020307",account.data_account_type_expenses,"Gastos de administración y",False
imb_acct_31030101,l10n_cl_dib_inmobiliaria,"31030101",account.data_account_type_expenses,"INTERESES BANCARIOS",False
imb_acct_31030102,l10n_cl_dib_inmobiliaria,"31030102",account.data_account_type_expenses,"IMPUESTOS D.L. 3.475TIMBRE",False
imb_acct_31030103,l10n_cl_dib_inmobiliaria,"31030103",account.data_account_type_expenses,"GASTOS BANCARIOS",False
imb_acct_31030104,l10n_cl_dib_inmobiliaria,"31030104",account.data_account_type_expenses,"FLUCTUACION DE CAMBIO REAL",False
imb_acct_31030105,l10n_cl_dib_inmobiliaria,"31030105",account.data_account_type_expenses,"IVA FUERA DE PLAZO",False
imb_acct_31030106,l10n_cl_dib_inmobiliaria,"31030106",account.data_account_type_expenses,"GASTOS RECHAZADOS",False
imb_acct_31030107,l10n_cl_dib_inmobiliaria,"31030107",account.data_account_type_expenses,"INTERESES SCOTIABANK",False
imb_acct_31030108,l10n_cl_dib_inmobiliaria,"31030108",account.data_account_type_expenses,"INTERESES BANCO BCI",False
imb_acct_31030109,l10n_cl_dib_inmobiliaria,"31030109",account.data_account_type_expenses,"INTERESES BANCO ESTADO",False
imb_acct_31030110,l10n_cl_dib_inmobiliaria,"31030110",account.data_account_type_expenses,"INTERESES BANCO DE CHILE",False
imb_acct_31030111,l10n_cl_dib_inmobiliaria,"31030111",account.data_account_type_expenses,"INT.BANCO ITAU",False
imb_acct_31030112,l10n_cl_dib_inmobiliaria,"31030112",account.data_account_type_expenses,"Multas e infracciones",False
imb_acct_31030201,l10n_cl_dib_inmobiliaria,"31030201",account.data_account_type_expenses,"DEPRECIACION DEL EJERCICIO",False
imb_acct_31030202,l10n_cl_dib_inmobiliaria,"31030202",account.data_account_type_expenses,"CASTIGO DEUDAS INCOBRABLES",False
imb_acct_31030203,l10n_cl_dib_inmobiliaria,"31030203",account.data_account_type_expenses,"VENTAENAJENACION ACTIVO FI",False
imb_acct_31030204,l10n_cl_dib_inmobiliaria,"31030204",account.data_account_type_expenses,"PROVISIONES Y CASTIGOS",False
imb_acct_expense_currency,l10n_cl_dib_inmobiliaria,"31030301",account.data_account_type_expenses,"CORRECCION MONETARIA",False
imb_acct_31030401,l10n_cl_dib_inmobiliaria,"31030401",account.data_account_type_expenses,"IMPUESTO A LA RENTA 1ª CATE",False
imb_acct_31030501,l10n_cl_dib_inmobiliaria,"31030501",account.data_account_type_expenses,"INMOBILIARIA BOULEVARD SANT",False
imb_acct_31030502,l10n_cl_dib_inmobiliaria,"31030502",account.data_account_type_expenses,"INMOBILIARIA BOULEVARD VIÑA",False
imb_acct_31030503,l10n_cl_dib_inmobiliaria,"31030503",account.data_account_type_expenses,"INMOBILIARIA NUEVA REÑACA",False
imb_acct_31030504,l10n_cl_dib_inmobiliaria,"31030504",account.data_account_type_expenses,"INMOBILIARIA NUEVA CONCEPCI",False
imb_acct_31030505,l10n_cl_dib_inmobiliaria,"31030505",account.data_account_type_expenses,"RENTAS OULET",False
imb_acct_31030506,l10n_cl_dib_inmobiliaria,"31030506",account.data_account_type_expenses,"FIP BOULEVARD",False
imb_acct_41030201,l10n_cl_dib_inmobiliaria,"41030201",account.data_account_type_expenses,"Costo Seguros",False
imb_acct_41030301,l10n_cl_dib_inmobiliaria,"41030301",account.data_account_type_expenses,"Costo Factoring",False
imb_acct_42010101,l10n_cl_dib_inmobiliaria,"42010101",account.data_account_type_expenses,"Gastos de Electricidad",False
imb_acct_42010102,l10n_cl_dib_inmobiliaria,"42010102",account.data_account_type_expenses,"Gastos Servicios Profesiona",False
imb_acct_42010103,l10n_cl_dib_inmobiliaria,"42010103",account.data_account_type_expenses,"Gastos por Movilización Per",False
imb_acct_42010104,l10n_cl_dib_inmobiliaria,"42010104",account.data_account_type_expenses,"Gastos Mano de Obra Oficina",False
imb_acct_42010105,l10n_cl_dib_inmobiliaria,"42010105",account.data_account_type_expenses,"Gastos Seguros, Patentes y",False
imb_acct_42010106,l10n_cl_dib_inmobiliaria,"42010106",account.data_account_type_expenses,"Gastos Mov. Alimentación, A",False
imb_acct_42010107,l10n_cl_dib_inmobiliaria,"42010107",account.data_account_type_expenses,"Gastos sala de ventas y pil",False
imb_acct_42010108,l10n_cl_dib_inmobiliaria,"42010108",account.data_account_type_expenses,"Auditoría",False
imb_acct_42010110,l10n_cl_dib_inmobiliaria,"42010110",account.data_account_type_expenses,"Contralorias",False
imb_acct_42010201,l10n_cl_dib_inmobiliaria,"42010201",account.data_account_type_expenses,"Agencia",False
imb_acct_42010202,l10n_cl_dib_inmobiliaria,"42010202",account.data_account_type_expenses,"Avisaje prensa off line",False
imb_acct_42010203,l10n_cl_dib_inmobiliaria,"42010203",account.data_account_type_expenses,"Material impreso",False
imb_acct_42010204,l10n_cl_dib_inmobiliaria,"42010204",account.data_account_type_expenses,"Gráfica Digital",False
imb_acct_42010205,l10n_cl_dib_inmobiliaria,"42010205",account.data_account_type_expenses,"Letreros",False
imb_acct_42010206,l10n_cl_dib_inmobiliaria,"42010206",account.data_account_type_expenses,"Derechos publicitarios",False
imb_acct_42010207,l10n_cl_dib_inmobiliaria,"42010207",account.data_account_type_expenses,"Eventos y promociones",False
imb_acct_42010208,l10n_cl_dib_inmobiliaria,"42010208",account.data_account_type_expenses,"Publicidad digital",False
imb_acct_42010209,l10n_cl_dib_inmobiliaria,"42010209",account.data_account_type_expenses,"Varios Marketing",False
imb_acct_42020101,l10n_cl_dib_inmobiliaria,"42020101",account.data_account_type_expenses,"Gastos Boletas de Garantia",False
imb_acct_42020201,l10n_cl_dib_inmobiliaria,"42020201",account.data_account_type_expenses,"Gasto Seguro Personal",False
imb_acct_42020301,l10n_cl_dib_inmobiliaria,"42020301",account.data_account_type_expenses,"Gastos Cuentas Bancarias",False
imb_acct_42020401,l10n_cl_dib_inmobiliaria,"42020401",account.data_account_type_expenses,"Gastos Creditos",False
imb_acct_42020501,l10n_cl_dib_inmobiliaria,"42020501",account.data_account_type_expenses,"Intereses Proveedores",False
